Code, Symbol,Ticker,Company Name, Market, Sector, Industry, Sub-Industry, Acquired by Code, Acquired by Symbol,Acquired by Ticker,Acquired by Company Name,Acquired by Market,Acquired by Sector,Acquired by Industry,Acquired by Sub-Industry
200,CELP,CELP:US,CypressEnergyPartnersLP,NewYork,Industrials,Waste&EnvironSvcs&Equip,'WasteManagement,null
200,FGBI,FGBI:US,FirstGuarantyBancsharesInc,NASDAQGM,Financials,Banking,'Banks,null
200,FPHI,FPHI:US,SiriCOMMInc,,Communications,Telecom,'TelecomCarriers,null
200,CNGJ,CNGJ:US,ProactivePetProductsInc,,ConsumerDiscretionary,CommercialServices,'OtherCommercialServices,null
200,FLA,FLA:US,FloridaEastCoastIndustriesInc,,Financials,RealEstate,'RealEstateOwners&Developers,200,1438681D,null,floridaeastcoastindustriesllc,null,Sector:ConsumerDiscretionary,Industry:PassengerTransportation,'Sub-Industry:TransitServices,null
200,CBLT,CBLT:US,CabrioletCorp,,-,-,'-,null
200,DIGE,DIGE:US,DigeneCorp,,HealthCare,MedicalEquipment&Devices,'LifeScienceEquipment,200,QGEN,QGEN:US,QIAGENNV,NASDAQGS,HealthCare,MedicalEquipment&Devices,'LifeScienceEquipment,null
200,EBY,EBY:US,CitigroupFundingInc,,Financials,InstitutionalFinancialSvcs,'InstitutionalBrokerage,null
200,BVI,BVI:US,BOWValleyEnergyInc,,Energy,Oil,Gas&Coal,'Exploration&Production,200,REP,REP:SM,RepsolSA,Soc.BolSIBE,Energy,Oil,Gas&Coal,'IntegratedOils,null
200,BPO,BPO:US,BrookfieldOfficePropertiesInc,,Financials,RealEstate,'RealEstateOwners&Developers,200,BPY-U,BPY-U:CN,BrookfieldPropertyPartnersLP,Toronto,Financials,RealEstate,'RealEstateOwners&Developers,null
404,BWWC,null,null,null,null,null,'null,null
200,MATR,MATR:US,MattersightCorp,NASDAQGM,Technology,TechnologyServices,'ITServices,null
404,MGR,null,null,null,null,null,'null,null
200,TNE,TNE:US,TeleNorteLesteParticipacoesSA,,Communications,Telecom,'TelecomCarriers,200,OIBR4,OIBR4:BZ,OiSA,BM&FBOVESPA,Communications,Telecom,'TelecomCarriers,null
200,NTBM, NTBM:US , Nu-Tech Bio-Med Inc ,  , Technology , Software ,' Application Software ,null
0
200,CDCO,CDCO:US,ComdiscoHoldingCoInc,,ConsumerDiscretionary,CommercialServices,'ProfessionalServices,null
200,BULL,BULL:US,BullRunCorp,,ConsumerDiscretionary,CommercialServices,'OtherCommercialServices,200,TCMIQ,TCMIQ:US,SouthernCommunityNewspapersInc,,Communications,Media,'Publishing&Broadcasting,null
200,CMND,CMND:US,CaleminderInc,OTCUS,Communications,Media,'InternetBasedServices,null
200,TBL,TBL:US,TimberlandCo/The,,ConsumerDiscretionary,Apparel&TextileProducts,'Apparel,Footwear&AccDesign,200,VFC,VFC:US,VFCorp,NewYork,ConsumerDiscretionary,Apparel&TextileProducts,'Apparel,Footwear&AccDesign,null
200,AMCC,AMCC:US,AppliedMicroCircuitsCorp,NASDAQGS,Technology,Semiconductors,'SemiconductorDevices,null
200,ASII,ASII:US,SouthernITSInternationalInc,,Industrials,ElectricalEquipment,'Comml&ResBldgEquip&Sys,null
200,DELI,DELI:US,Jerry'sFamousDeliInc,,ConsumerDiscretionary,Gaming,Lodging&Restaurants,'Restaurants,null
200,TARRQ,TARRQ:US,TarragonCorp,,Financials,RealEstate,'RealEstateServices,null
200,BCH,BCH:US,BancodeChile,NewYork,Financials,Banking,'Banks,null
200,ANPIQ,ANPIQ:US,AngiotechPharmaceuticalsInc,,HealthCare,MedicalEquipment&Devices,'HealthCareSupplies,null
200,CCPT,CCPT:US,ColeCreditPropertyTrustIVInc,OTCUS,Financials,RealEstate,'REIT,null
200,ATX,ATX:US,CostaInc,,ConsumerDiscretionary,Home&OfficeProducts,'OfficeSupplies,200,EI,EI:FP,EssilorInternationalSA,ENParis,HealthCare,MedicalEquipment&Devices,'HealthCareSupplies,null
200,DGSE,DGSE:US,DGSECosInc,NYSEMKTLLC,ConsumerDiscretionary,Retail-Discretionary,'Jewelry&WatchStores,null
200,EACO,EACO:US,EACOCorp,OTCUS,Financials,RealEstate,'RealEstateOwners&Developers,null
200,PRED,PRED:US,PredictiveTechnologyGroupInc,OTCUS,HealthCare,Biotech&Pharma,'Biotech,null
200,GLC,GLC:US,GalileoInternationalInc,,ConsumerDiscretionary,RecreationFacilities&Svcs,'Leisure&TravelServices,200,TVPT,TVPT:US,TravelportWorldwideLtd,NewYork,Technology,TechnologyServices,'Payment&DataProcessors,null
200,GILD,GILD:US,GileadSciencesInc,NASDAQGS,HealthCare,Biotech&Pharma,'Biotech,null
200,EE,EE:US,ElPasoElectricCo,NewYork,Utilities,Utilities,'IntegratedUtilities,null
200,GBII,GBII:US,GBIInternationalIndustriesInc,,ConsumerDiscretionary,CommercialServices,'OtherCommercialServices,null
200,SD,SD:US,SandRidgeEnergyInc,NewYork,Energy,Oil,Gas&Coal,'Exploration&Production,null
200,EMON,EMON:US,eMONEcoInc,OTCUS,Technology,Software,'ApplicationSoftware,null
200,ACAR,ACAR:US,ActiveCareInc,OTCUS,Technology,Hardware,'CommunicationsEquipment,null
200,CATP,CATP:US,CambridgeTechnologyPartnersInc,,Technology,Hardware,'ComputerHardware&Storage,200,MCRO,MCRO:LN,MicroFocusInternationalPLC,London,Technology,Software,'InfrastructureSoftware,null
200,CLEO,CLEO:US,CleopatraKohlique,,-,-,'-,null
200,UPX,UPX:US,UnapixEntertainmentInc,,Communications,Media,'EntertainmentContent,null
200,LODE,LODE:US,ComstockMiningInc,NYSEMKTLLC,Materials,Metals&Mining,'PreciousMetalMining,null
404,PPX,null,null,null,null,null,'null,null
200,ASR,ASR:US,GrupoAeroportuariodelSuresteSABdeCV,NewYork,Industrials,Transportation&Logistics,'TransportSupportServices,null
200,DF,DF:US,DeanFoodsCo,NewYork,ConsumerStaples,ConsumerProducts,'PackagedFood,null
200,WAL,WAL:US,WesternAllianceBancorp,NewYork,Financials,Banking,'Banks,null
200,FDLNA,FDLNA:US,DelhaizeAmericaLLC,,ConsumerStaples,Retail-ConsumerStaples,'Food&DrugStores,null
200,FLSCQ,FLSCQ:US,FlorsheimGroupInc,,ConsumerDiscretionary,Apparel&TextileProducts,'Apparel,Footwear&AccDesign,null
200,VERD,VERD:US,VerdantBrandsInc,,Materials,Chemicals,'AgriculturalChemicals,null
200,GOLD,GOLD:US,RandgoldResourcesLtd,NASDAQGS,Materials,Metals&Mining,'PreciousMetalMining,null
0
200,ETFC,ETFC:US,E*TRADEFinancialCorp,NASDAQGS,Financials,AssetManagement,'WealthManagement,null
0
200,POSS,POSS:US,PossisMedicalInc,,HealthCare,MedicalEquipment&Devices,'MedicalDevices,200,BAYN,BAYN:GR,BayerAG,Xetra,HealthCare,Biotech&Pharma,'LargePharma,null
