MBNK-18.TA	TLV
IS06.SG	STU
PSNAS-48.TA	TLV
ARKW	PCX
15UO.L	LSE
X018.SW	EBS
P500.DU	DUS
AUCP.L	LSE
UT7USA.SW	EBS
HUG.TO	TOR
CE9U.L	PSX
DBPQ.HM	HAM
LYS1.DE	GER
O117.L	LSE
47KK.L	LSE
SLVRP.IS	IST
XDNE.DE	ISE
Z44040.MI	MIL
RSXJ	PCX
22491970.SW	EBS
18MP.DE	GER
210780.KS	KSC
DXSQ.DE	GER
3614436.DU	DUS
QQQS.MI	MIL
XMRC.ST	STO
QEMM.A	ASE
LYM8.HM	HAM
A0MVZQ.HM	HAM
ARGT_GTM_1819.ST	STO
M9SE.DE	GER
XMK1.HM	HAM
FTC.A	ASE
ZGLDHG.SW	EBS
NVLT.SG	STU
CEUD.SW	PSX
IRCP.MI	ISE
XDDX.DU	DUS
DIV	PCX
MXCS.L	LSE
IBZL.L	LSE
SGAO_PAF1.ST	STO
JJM	PCX
VEU.A	ASE
42SN.L	LSE
IQQW.SG	STU
36B5.MU	MUN
XELS.F	FRA
AGND	NGM
PFA.PA	PAR
ZQQ.TO	TOR
M9SJ.HM	HAM
IHYU.MI	MIL
A1CXUT.HM	HAM
SXLP.SW	ISE
122253.L	LSE
ARGT_GTM_1815.ST	STO
TPXH.PA	PSX
LYYY.HM	HAM
FVD.A	ASE
SEUC.L	ISE
71FJ.L	LSE
2632953.SW	EBS
IGCC.L	LSE
MUAG	PCX
DGLD	PCX
ISJP.MI	MIL
2INVE.MC	MCE
XGVD.SG	STU
83129.HK	HKG
IQQC.MU	MUN
RQFI.BE	BER
90OS.L	LSE
104495.L	LSE
XMHA.DU	DUS
DSI	PCX
PLND	PCX
HSBR.L	LSE
EMUM.L	ISE
GXG.A	ASE
JBSICA.SW	EBS
CSRU.MI	MIL
46SC.L	LSE
GRC.MI	MIL
C-U.TO	TOR
BCHP.A	ASE
LYP1.BE	BER
N85716.TI	TLO
PSRW.MI	MIL
C077.BE	BER
TZW	PCX
18MM.DE	GER
DBC.A	ASE
SXLV.SW	ISE
VNRT.L	LSE
UIQC.SG	STU
LYQH.DU	DUS
LYNRGW.SW	EBS
PUTX	PCX
CEUR.L	LSE
IM2R.BE	BER
EUNW.MU	MUN
STQX.MI	ISE
EWHS	PCX
UEF2.SG	STU
BEAR-OBX-X3-DNM.OL	OSL
LNGA.MI	MIL
IS3H.MU	MUN
MINT.MI	MIL
XCT8.L	LSE
DJEU.L	LSE
5X63.F	FRA
HIPS	PCX
TCLT-74.TA	TLV
H4ZU.F	FRA
FH4A.MU	MUN
REEU.MI	MIL
DEMD.L	ISE
LYQY.F	FRA
QLS.A	ASE
HEDF.MI	ISE
SFY.AX	ASX
25841542.MU	MUN
DEW	PCX
20323229.MU	MUN
DIV.HM	HAM
100GBA.SW	EBS
IBGM.PA	PAR
TRSY.SW	EBS
MRPCK12.MX	MEX
RUSA.MI	MIL
XTN	PCX
TECS	PCX
SCTO.L	LSE
VEU	PCX
UVG	PCX
X501.DE	GER
PJS2.DU	DUS
ELV.TO	TOR
60XZ.L	LSE
86868.L	LSE
SYI.AX	ASX
3466091.SW	EBS
IJNK	PCX
BAL	PCX
LYQH.BE	BER
VISO_GTM_1423.ST	STO
COPAP.PA	PAR
1825570.F	FRA
JBSEEC.SW	EBS
VISO_GTM_1777.ST	STO
ASREUA.MI	MIL
JBGOCX.SW	EBS
87223.L	LSE
BEAR-SDRL-DNM.OL	OSL
VLLV.A	ASE
A0YFQ7.HM	HAM
ZGLDGB.SW	EBS
CEFL	PCX
IBTS.SW	EBS
18MT.SG	STU
XMRD.L	LSE
XGLF.F	FRA
M9SF.MU	MUN
C006.HM	HAM
INTLB-17.TA	TLV
LYPK.F	FRA
CSIO_TTD22.ST	STO
EMU.MI	MIL
KXF-A.TO	TOR
CMU.L	LSE
10449329.SW	EBS
EUN3.BE	BER
TCSP-104.TA	TLV
96AV.L	LSE
ZDJ.TO	TOR
LYPK.HM	HAM
^VWRD	NIM
FEXU.L	ISE
126822.L	LSE
IHF	PCX
AGF.A	ASE
HDLV.SW	ISE
J40Y.BE	BER
NANR	PCX
10640719.SW	EBS
XDV.TO	TOR
ITWN.MI	MIL
3NGL.L	ISE
IUS7.MU	MUN
11OJ.L	LSE
VCF.AX	ASX
DXSG.SG	STU
PWV	PCX
HOD.TO	TOR
LLHO.MI	MIL
KSM-D3.TA	TLV
XMKA.DU	DUS
FCAN	NGM
XD9U.MI	MIL
CLY.A	ASE
IWQU.SW	ISE
HRER-D2.TA	TLV
X03A.SG	STU
XS8R.L	LSE
TZO	PCX
SPYH.SG	STU
KMPCP-163.TA	TLV
JPEM.A	ASE
M9SF.DU	DUS
TFLO	PCX
4JZF.HM	HAM
^GULF	NIM
HAB-A.TO	TOR
LVO.MI	MIL
YIEL.L	PSX
70AR.L	LSE
268.KL	KLS
VEF0.BE	BER
BSCJ	PCX
MUA.PA	PAR
KSBO-126.TA	TLV
EMBH	PCX
EL4K.DE	GER
IDEU.L	LSE
168580.KS	KSC
C022.DU	DUS
GLRE.L	ISE
GBS.L	LSE
4575225.IR	ISE
JBPLEX.SW	EBS
HIDD.L	ISE
14LU.L	LSE
FXA.MX	MEX
RCB.AX	ASX
SEU3.L	LSE
EFQ8.HM	HAM
S5B.MI	MIL
IVOG.MX	MEX
PXF.PA	PAR
SPX5.L	LSE
10640723.SW	EBS
RIE.TO	TOR
XWO.PA	PAR
PHGP.L	LSE
HRGIL-8.TA	TLV
ZEO.TO	TOR
26018615.IR	ISE
EL4J.BE	BER
BWX.MX	MEX
22609925.L	LSE
LYPT.F	FRA
PJS1.MI	ISE
SFRB.L	LSE
140700.KS	KSC
ZPRW.DE	ISE
BIV.MX	MEX
A0NGJV.HM	HAM
GNAT	PCX
EL4K.BE	BER
EMLC	PCX
BSCM	PCX
UIM2.SG	STU
XGLF.SG	STU
XY4P.DE	GER
TCLTMR-8.TA	TLV
MDRI.AS	AMS
10204769.DU	DUS
SSGE.HM	HAM
CG1.L	LSE
12931546.DU	DUS
RB_COOPER_N.ST	STO
GLD.BK	SET
SPHD	PCX
67AK.L	LSE
IUST.SG	STU
CSSMI.SW	EBS
LCOP.MI	MIL
IS3J.SG	STU
JBGOCA.SW	EBS
IUS4.DE	GER
BBCK.BE	BER
LLEM	PCX
SPVG.L	LSE
UTIW.MI	MIL
CEBB.SG	STU
YINN.A	ASE
CORPTRCISHRS.MX	MEX
XB4A.SG	STU
URGB.L	LSE
NBF_GT85_A970A.ST	STO
SIJ	PCX
ARGT_GTM_1949.ST	STO
ZPRC.DE	GER
LYMX.F	FRA
EQAL	PCX
BULL-ADEL-X3-H.ST	STO
HEDJ.A	ASE
NUKE.SW	EBS
IVAL	BTS
GCE	PCX
QDVE.SG	STU
PTEU	BTS
IBCE.A	ASE
AOK	PCX
CIND.L	LSE
HOU.TO	TOR
US3.SW	PSX
LYMD.SG	STU
Z40.PA	PAR
0080.TW	TAI
IESU.L	LSE
UBU5.SG	STU
1960266.HM	HAM
67PE.L	LSE
DBEU.MX	MEX
ANXU.L	PSX
LYM9.SG	STU
HR85-42.TA	TLV
^IDLB	NIM
ENER.MI	MIL
12899175.DU	DUS
NYF	PCX
CE9.L	LSE
FAS	PCX
XRLV.A	ASE
36BR.MU	MUN
AUM5.DE	GER
FWEU.L	LSE
X500.F	FRA
DX29.DE	GER
FDV.TO	TOR
SPYN.MU	MUN
CMB1.L	LSE
LYYW.F	FRA
IQQN.F	FRA
EDV	PCX
VHT.A	ASE
XSE.TO	TOR
NBF_20KUH_A408.ST	STO
KHSCE-92.TA	TLV
80BZ.L	LSE
AOM	PCX
PXF.MI	MIL
SXRW.DE	GER
BRDX.L	LSE
DBEU	PCX
24770468.PA	PAR
HEDJ.L	ISE
42BP.L	LSE
540I.MU	MUN
PS0C.DU	DUS
AUHEUA.MI	ISE
LYPY.DU	DUS
HNTR-102.TA	TLV
3782648.MU	MUN
MFAI.AS	AMS
XLA.TO	TOR
M9SK.BE	BER
HHH.PA	PAR
77PB.L	LSE
537484.BO	BSE
XMCL.MI	MIL
ESREUA.MI	MIL
10191349.SW	EBS
MGTU.L	PSX
WIP	PCX
6PSJ.DU	DUS
ZISG.L	LSE
HBD.TO	TOR
IEMO.MI	ISE
KXI.A	ASE
EL-S.ST	STO
DBMX.A	ASE
OUSA	PCX
2OIL.MI	MIL
SULE5.MI	MIL
25546006.MU	MUN
NBF_LT34_3394A.ST	STO
JP1404.MI	MIL
120920.L	LSE
2567387.SG	STU
CW8U.L	PSX
DESE.MI	MIL
104530.KS	KSC
YLD	PCX
QDVG.SG	STU
HEEM	PCX
X023.SW	EBS
1697252.DU	DUS
AXJS	PCX
DBXJ.DU	DUS
10128065.IR	ISE
NBF_34KEH_A979.ST	STO
FMF	PCX
HUSE	PCX
125443.L	LSE
120921.L	LSE
IS0M.SG	STU
STPZ	PCX
3TYS.MI	MIL
UIMA.BE	BER
4504248.DU	DUS
DXS5.DU	DUS
10387084.AT	ATH
100422.L	LSE
J10A.BE	BER
10854870.IR	ISE
BEAR-NHY-HA.OL	OSL
CEM2.F	FRA
137990.KS	KSC
IF100-48.TA	TLV
QAG.AX	ASX
IHOO.AX	ASX
VEF5.MU	MUN
EFTASE.AT	ATH
GLDX.A	ASE
DBXK.F	FRA
36BY.SG	STU
XFN.TO	TOR
IBGZ.MI	MIL
DVY.A	ASE
CD91.SG	STU
ONG.A	ASE
UBR	PCX
DATPCK14.MX	MEX
IEVL.L	ISE
HAA-A.TO	TOR
HPR-A.TO	TOR
STRIKT-SE-MOM.ST	STO
DEL2.DU	DUS
8193.TW	TAI
UC94.L	LSE
TCPD-D1.TA	TLV
MXF-A.TO	TOR
EL4A.DU	DUS
SS0A.BE	BER
K-MSCI25.TA	TLV
SGAR	PCX
EELV	PCX
XMEX.L	LSE
GVY690.TI	TLO
XES	PCX
FBZ.A	ASE
CMDT	PCX
DBZD.SG	STU
RICI.L	LSE
TXF-A.TO	TOR
EWK	PCX
IUS0.MU	MUN
WLDL.L	LSE
ACTX	NGM
ALTE.SW	EBS
204450.KS	KSC
HLTH.L	LSE
SXRN.F	FRA
ZPDW.DE	ISE
X015.DE	GER
11336471.DU	DUS
ECOEUA.SW	EBS
IJPA.AS	AMS
X52271.TI	TLO
TGBT.AS	AMS
D5BI.DE	GER
PNDX.LS	LIS
AMPS	PCX
157450.KS	KSC
PRIO.PA	PSX
IBCS.SG	STU
36BG.MU	MUN
XCHR.SG	STU
SC0J.HM	HAM
LNEY.L	LSE
108450.KS	KSC
2301041.SG	STU
EL4D.DU	DUS
IPLT.L	ISE
^SYB5	NIM
0061.TW	TAI
LWMV.L	LSE
28977162.IR	ISE
TTA25-32.TA	TLV
HFCHAS.SW	EBS
SYTL	PCX
SC05.MU	MUN
XCS3.DU	DUS
IJS.A	ASE
HEE-A.TO	TOR
JPEX.L	ISE
6PSD.DE	ISE
92TN.L	LSE
FEEU	PCX
18M2.F	FRA
CRUDN.MX	MEX
ARGT_GTM_2172.ST	STO
EWG	PCX
X019.SG	STU
ICF	PCX
18MG.SG	STU
RCD	PCX
FINW.BR	BRU
KSBY-146.TA	TLV
EMMV.MI	MIL
ZEM.TO	TOR
FXR	PCX
RTWO.L	LSE
VTWV	NGM
UC65.L	LSE
USE5.MI	MIL
XAXJ.L	LSE
SCHG.A	ASE
IGN	PCX
GBSS.L	LSE
UIMK.HM	HAM
SMK.A	ASE
IDWP.L	ISE
BCM	PCX
STYC.SW	ISE
FGBL.PA	PAR
GDJJ	PCX
137930.KS	KSC
HRS&P-71.TA	TLV
222200.KS	KSC
WSRUSA.SW	EBS
XEYR.DU	DUS
8H81.DU	DUS
LYQ7.BE	BER
XDS.NX	ENX
FUD.TO	TOR
122255.L	LSE
ETLZ.SG	STU
CIU	PCX
6PSJ.HM	HAM
DJIST.IS	IST
XDTK.MU	MUN
FTW	NGM
93JZ.L	LSE
PHW.TO	TOR
JPP	PCX
ZIV	PCX
STW.AX	ASX
XMT.SG	STU
IEV.MX	MEX
LYYK.HM	HAM
NBF_EC70_A400B.ST	STO
VNQI.MX	MEX
G2XJ.MU	MUN
IJPE.AS	AMS
CLY	PCX
IWR	PCX
EUNI.MU	MUN
C068.BE	BER
DBA.MX	MEX
^EMCB	NIM
GMG1.BE	BER
XEYE.MU	MUN
6PSB.BE	BER
GEX	PCX
10204758.DU	DUS
D5BK.SG	STU
DEL2.L	LSE
KFSS-157.TA	TLV
STK.PA	PAR
UIM4.HM	HAM
1984246.BE	BER
DBPE.DE	GER
XEYR.MU	MUN
SSGB.HM	HAM
SMLM.F	FRA
GE14B.AS	AMS
UIMK.F	FRA
O074.L	LSE
INIFTY.NS	NSI
VB.A	ASE
BDCS	PCX
LYAEJ.SW	EBS
X20939.TI	TLO
EXS3.BE	BER
CBQ.TO	TOR
EMBL.L	LSE
XMKR.SG	STU
XGLE.L	LSE
VDE.A	ASE
RXI.MX	MEX
DJE.MI	MIL
MMS.MI	MIL
EQQQ.DE	GER
PSB.TO	TOR
DXSC.DU	DUS
VSO.AX	ASX
IVWRLCHF	NIM
X012.DE	GER
213610.KS	KSC
XI13.HM	HAM
VNM.A	ASE
BSCO	PCX
IQQ5.HM	HAM
DBXJ.BE	BER
IQQK.HM	HAM
EUDEF.MI	ISE
AMEW.DE	PSX
EXSI.MU	MUN
EUSGBH.SW	EBS
QVM	PCX
PSSP-169.TA	TLV
KBWC.A	ASE
EXV1.HM	HAM
LYXIB.MC	MCE
SC0X.DE	GER
44RZ.L	LSE
PFI	PCX
ELF5.F	FRA
VIOV	PCX
125717.L	LSE
CSBGU0.SW	EBS
DBX2.DE	GER
92TZ.L	LSE
22386164.SW	EBS
PJSB.MU	MUN
C101.DE	GER
VSS.A	ASE
LYYH.DU	DUS
IUSD.BE	BER
45SB.L	LSE
IUSY.MU	MUN
PLMI.PA	PSX
GNAT.A	ASE
CJPS.L	LSE
82IM.L	LSE
124971.L	LSE
CIF-A.TO	TOR
VCN.TO	TOR
X26324.TI	TLO
96MW.L	LSE
GRI	PCX
RPV	PCX
XCS4.F	FRA
1014866.BE	BER
ACWI.MI	PSX
HYIH.A	ASE
22521826.BE	BER
IOO	PCX
GLD	PCX
LYQY.DE	GER
SGAS.MI	MIL
CE8.PA	PAR
LYYM.SG	STU
102649.L	LSE
26648300.IR	ISE
IXC.MX	MEX
EXHD.HM	HAM
KBE	PCX
H4ZH.DE	GER
QLTC	BTS
PSSHR-16.TA	TLV
EL40.F	FRA
X36656.TI	TLO
37AM.L	LSE
XWED.L	LSE
EUMV.MI	MIL
CBE0.L	LSE
LYYA.F	FRA
6PSA.DU	DUS
77ZL.L	LSE
CANE	PCX
XES.A	ASE
DVY	PCX
RIO.PA	PAR
H4ZG.HM	HAM
MFDD.PA	PAR
94NL.L	LSE
DBPW.SG	STU
540M.SG	STU
211260.KS	KSC
XDTK.DE	GER
PDP	PCX
VCSH.MX	MEX
S16635.MI	MIL
AMEM.DE	GER
LZIC.MI	MIL
EL4E.DE	GER
CMBS	PCX
NK4G.BE	BER
A-V.TO	TOR
XDEQ.F	FRA
XDGU.L	LSE
02F4.BE	BER
18067696.DU	DUS
DGSE.L	LSE
TDV	PCX
LYPC.SG	STU
RSCO.A	ASE
R-C.TO	TOR
15QW.L	LSE
UUP.MX	MEX
PMSW.NX	ENX
M9SK.DE	GER
161550.KS	KSC
VISO_GTM_1632.ST	STO
XMWO.ST	STO
WBID.A	ASE
C051.HM	HAM
2778027.DU	DUS
EXV6.SG	STU
HRTKN-79.TA	TLV
IJPU.L	LSE
UBA.AX	ASX
LWC	PCX
GNT1.DE	GER
SHYD	PCX
12881547.BE	BER
XSX.NX	ENX
UBT	PCX
X014.BE	BER
45GL.L	LSE
LYMD.HM	HAM
45RM.L	LSE
DEMP.L	LSE
^CIL	NIM
OBOSX-DNM.OL	OSL
HMWO.SW	ISE
LYQ3.DE	GER
^INSYBTP	NIM
RVNU	PCX
VTV.MX	MEX
CAFE	PCX
EXSI.DU	DUS
CETF.AX	ASX
VG74.MU	MUN
XIV	PCX
IQQS.DU	DUS
EXHE.DE	GER
PJSR.SW	ISE
OXJO.AX	ASX
SPY5.SW	EBS
THA.PA	PAR
QLTA	PCX
IVV.AX	ASX
LYYN.DU	DUS
124927.L	LSE
DX2Y.BE	BER
NBF_TM_3374.ST	STO
ITOT	PCX
TCSP-100.TA	TLV
CCMR.L	LSE
EZJ	PCX
C090.DE	GER
MDLL	PCX
2874596.SW	EBS
CW8.MI	MIL
46NJ.L	LSE
XMHA.HM	HAM
ABND.MI	MIL
135868.L	LSE
NBF_32AGK_A899.ST	STO
11279840.SG	STU
JKL.A	ASE
XSDX.L	LSE
LYPG.SG	STU
25649360.IR	ISE
CW8U.PA	PSX
IUAG.L	ISE
CRAK	PCX
IYW.MX	MEX
CSA	NGM
EL47.F	FRA
NBF_AC79_A748B.ST	STO
^INDY	NIM
TYNS	PCX
IBCH.F	FRA
HFGBAS.SW	EBS
10640589.SW	EBS
SYE.PA	PAR
NTM.AS	AMS
0EYF.F	FRA
4878600.DU	DUS
SEUR.L	LSE
ZXC.TO	TOR
NGE	PCX
HSPX.L	LSE
CEMK.BE	BER
UB37.L	LSE
Z4S.LS	LIS
ZPRE.F	FRA
1756939.SW	EBS
UBJ.AX	ASX
IQQW.F	FRA
COW	PCX
SPYH.DE	GER
MLPC.A	ASE
VEUR.SW	EBS
DBX9.HM	HAM
2B7X.MU	MUN
CC15EUR8FNDA.ST	STO
TNA.A	ASE
CI1.MI	MIL
DXS9.DE	GER
^SYBS	NIM
NKY	PCX
XCS4.HM	HAM
82822.HK	HKG
CME.SW	EBS
EZA	PCX
51OI.L	LSE
NDA_AO_SVE1344.ST	STO
XBO3.SG	STU
^CAPX	NIM
FYX	PCX
LU39217678.HM	HAM
DXMJP.MC	MCE
EWS	PCX
VONE.MX	MEX
313A.BE	BER
XMHC.BE	BER
IQQM.MU	MUN
DXSK.MU	MUN
PMCAPCK14.MX	MEX
DRW	PCX
MEXL.L	LSE
VISO_GTM_1738.ST	STO
C079.DU	DUS
114470.KS	KSC
LYPC.DU	DUS
LALU.MI	MIL
XSW.A	ASE
SOFF.L	LSE
1270465.MX	MEX
IGB.AX	ASX
XDWL.SG	STU
50RS.L	LSE
LYQY.HM	HAM
51EA.L	LSE
IQQP.HM	HAM
H4ZI.F	FRA
CC1U.L	PSX
X011.DU	DUS
DBXF.SG	STU
AUUSI.SW	EBS
LABU	PCX
EWY.MX	MEX
^QLC	NIM
TTT	PCX
LYWAT.SW	EBS
LNZD.L	LSE
PFXF	PCX
P44E.BE	BER
11620753.SW	EBS
SXR5.BE	BER
NRGW.L	LSE
IFAS.MX	MEX
IS3C.DU	DUS
STNX.MI	MIL
H4ZS.DE	GER
49QD.L	LSE
XHE	PCX
YTMGPT.AX	ASX
EXXY.AS	AMS
IBCH.HM	HAM
IRV	PCX
LYS0.SG	STU
HFEZ	PCX
ELF1.F	FRA
MEXI.L	LSE
XCBC.SW	EBS
SPYD	PCX
WLDD.L	LSE
EQQQ.L	LSE
VDJP.L	ISE
IQQJ.SG	STU
46DI.L	LSE
HYEM	PCX
IS3P.BE	BER
ZC3G.L	LSE
2757464.SW	EBS
CBUS.MI	MIL
IUST.F	FRA
^COVR	NIM
11058254.DU	DUS
EPRE.PA	PSX
UDVD.L	ISE
C50.PA	PAR
UIMT.F	FRA
EUN5.MU	MUN
OAT3S.MI	MIL
SIL	PCX
^VCLT	NIM
ZPR5.F	FRA
H4ZD.F	FRA
EUNJ.DE	GER
WTEC.DE	GER
SC0Z.SG	STU
DBX4.SG	STU
HUF.TO	TOR
CL54.BE	BER
XDN0.L	LSE
79OB.L	LSE
VEF.TO	TOR
SMN	PCX
SEKS_USA7.ST	STO
3006.HK	HKG
P3WB.BE	BER
JNKE.SW	EBS
O003.L	LSE
AUNZ	PCX
19VX.L	LSE
DBPX.DE	GER
O110.L	LSE
NBF_SC69_A354B.ST	STO
XMIN.MI	MIL
CJ1.PA	PAR
X010.HM	HAM
3782646.SG	STU
JHDG.A	ASE
UEF9.SG	STU
XUKS.L	LSE
6PSC.DU	DUS
FTY	PCX
PSGGL-23.TA	TLV
RFRM.MI	MIL
CYB.MX	MEX
QXUS.A	ASE
TDTT	PCX
SPYE.SG	STU
1061739.BE	BER
EUNJ.F	FRA
RID-U.TO	TOR
CU2U.PA	PSX
VGT	PCX
10640717.SW	EBS
HLT.MI	MIL
FHLC	PCX
LYYM.DE	GER
OCS1503E.ST	STO
RJA.A	ASE
TMSCI-41.TA	TLV
C074.SG	STU
OXPJ.AX	ASX
GLD.L	ISE
STN.PA	PAR
FXF	PCX
ZDY.TO	TOR
US1227.SW	EBS
GNHDB9.TI	TLO
GMOM	PCX
DVYE	PCX
CIMB.L	LSE
145670.KS	KSC
I6HB.HM	HAM
^VTWG	NIM
BSJN	PCX
PLAU.L	LSE
13ST.L	LSE
UGA.MX	MEX
RSPE.MI	MIL
ACEUKD.SW	ISE
PFA.SW	ISE
IHI.MX	MEX
VE45.BE	BER
CM9.MI	MIL
EUNW.DE	ISE
MPFC.DE	ISE
O072.L	LSE
IBCJ.MU	MUN
LYS0.DE	PSX
PRANACK15-2.MX	MEX
LYQH.DE	GER
VJPN.PA	PAR
IUS3.BE	BER
VCIT	NGM
XRSM.SG	STU
REZ	PCX
VT.MX	MEX
C068.F	FRA
UC07.L	LSE
WDIV.AX	ASX
NBF_GC80_A779B.ST	STO
^IFGL	NIM
RSXJ.A	ASE
VFH.A	ASE
EWC.MX	MEX
XMPE.MI	MIL
JXI.A	ASE
HCAN.SW	EBS
DBEF.MX	MEX
O080.L	LSE
EUR-A.TO	TOR
VISO_GTM_1433.ST	STO
XFVT.ST	STO
FHC.TO	TOR
PXSC.A	ASE
61WP.L	LSE
CRQ.TO	TOR
CMW-A.TO	TOR
KCTILLV5HSHB.ST	STO
LYQJ.HM	HAM
SC0T.F	FRA
SPLV	PCX
HDGI	PCX
SSIL.L	LSE
FXM.TO	TOR
DBPS.DE	GER
11599694.DU	DUS
C078.F	FRA
XYP1.F	FRA
XLES.L	LSE
PSWC.L	LSE
XMKO.SW	EBS
SLHO.L	LSE
10228159.DU	DUS
VG73.MU	MUN
MGK.MX	MEX
FINZ.A	ASE
XXXI.SW	EBS
X507.HM	HAM
59YN.L	LSE
EXXY.SG	STU
OSX4.SG	STU
^VWRLF	NIM
SPVX.SW	ISE
PIE	PCX
BEAR-VESTAS-ND.CO	CPH
SXRU.BE	BER
ZESM.SG	STU
LAUU.L	LSE
USSRF.SW	EBS
OASI	PCX
GCI1.DE	GER
EEU.AX	ASX
DUG	PCX
CSIO_BRIC74.ST	STO
UIMT.DE	GER
^INSYB3D	NIM
124866.L	LSE
3786601.SG	STU
2723267.MU	MUN
PJS2.SG	STU
YTMLLC.AX	ASX
^VJPG	NIM
XLBP.L	LSE
KSM.AX	ASX
EQQQ.HM	HAM
TMF	PCX
IDX	PCX
SCYP.L	LSE
18MK.DE	GER
2363075.DU	DUS
DVP	PCX
SPYG	PCX
2833.HK	HKG
^VUSAF	NIM
XC4S.L	LSE
UDIBONO141218.MX	MEX
3068331.MU	MUN
WREI.A	ASE
BSJE	PCX
MEU.BK	SET
IBEXA.MC	MCE
SRLN	PCX
LYMV.MU	MUN
EXV1.MU	MUN
FXS.A	ASE
PMXEF-71.TA	TLV
ITB	PCX
RISE.A	ASE
PJP	PCX
GLDE	PCX
QDVG.MU	MUN
M9SA.F	FRA
FNDB	PCX
EUNN.MU	MUN
11MH.L	LSE
12QP.L	LSE
PTNQ	BTS
SPOL.SW	ISE
ZPRU.SG	STU
IGEA.L	LSE
DBXU.DE	GER
ARGT_GTM_2133.ST	STO
TOLZ	PCX
C5S.MI	MIL
MONY	PCX
FPX.A	ASE
FING.L	LSE
SXDEEXN.MX	MEX
IQQI.F	FRA
CWE.MI	MIL
AMEM.F	FRA
QGBR.A	ASE
UIMM.SG	STU
36BZ.SG	STU
TCMR-10.TA	TLV
22414210.DU	DUS
39AZ.L	LSE
DAG	PCX
LYYJ.MU	MUN
DBXV.DU	DUS
VWRD.L	ISE
20973873.IR	ISE
EXI2.DE	GER
PHG.MI	MIL
LYMC.HM	HAM
M9SY.DE	GER
QOZ.AX	ASX
TFLO.A	ASE
LYMP.HM	HAM
UIM7.DE	GER
18575459.IR	ISE
IYM	PCX
124905.L	LSE
BEAR.AX	ASX
LYQH.HM	HAM
IWFQ.L	LSE
EXX6.DE	GER
EMUM.MI	ISE
RYH	PCX
SEB_1217W.ST	STO
SPLT.L	LSE
RWXL	PCX
C540.SG	STU
18892826.L	LSE
U2IR.MU	MUN
3204669.SW	EBS
IBCD.BE	BER
FNCL.L	LSE
RTA.MI	MIL
DWAS	PCX
FNCL	PCX
XMHA.DE	GER
NK44.MU	MUN
CMFP.L	LSE
ACWI.SW	EBS
SCHE	PCX
DBXD.BE	BER
75ZT.L	LSE
95WL.L	LSE
H1D5.DE	GER
GC40.MU	MUN
XTR.TO	TOR
UIM7.MU	MUN
C076.SW	EBS
IBCF.SG	STU
UBT.A	ASE
NBF_ET81_A797A.ST	STO
LRX3.BE	BER
534631.BO	BSE
IEZ	PCX
G2YGW8.TI	TLO
3595612.IR	ISE
PTF.A	ASE
IGIL.L	LSE
UINF	PCX
IBTL.L	LSE
DX2D.MU	MUN
X013.SG	STU
TOLZ.A	ASE
TMF.A	ASE
NAFTRACISHRS.MX	MEX
93WZ.L	LSE
IS3U.F	FRA
NBF_AOSVE_A072.ST	STO
TGTLDB-4.TA	TLV
JPGBAH.SW	EBS
46DO.L	LSE
INP	PCX
SMLG.BE	BER
LRX1.DU	DUS
18MG.HM	HAM
148070.KS	KSC
EMHY.MX	MEX
SBRT.L	LSE
XDWE.L	LSE
129225.L	LSE
SPO.PA	PAR
VISO_GTM_1775.ST	STO
DIRT	PCX
SPYL.SG	STU
LYYV.DE	GER
VEFZ.MU	MUN
STZ	NYQ
XAHD.L	LSE
EURP.L	LSE
10854862.IR	ISE
RXL.A	ASE
PSSP-212.TA	TLV
IS0R.HM	HAM
LYMK.BE	BER
CROC	PCX
USPR.L	LSE
AYT	PCX
LCOC.L	LSE
HSPD.L	ISE
WBIL.A	ASE
M9SF.SG	STU
138530.KS	KSC
XEY8.DE	GER
RJZ.A	ASE
D5BK.HM	HAM
EXH4.DE	GER
EVAL.SW	EBS
C100.F	FRA
UIM5.DU	DUS
XD5E.SG	STU
XX25.ST	STO
19PP.L	LSE
US7.PA	PAR
PIN.MX	MEX
45OM.L	LSE
ECOMM.BK	SET
DBX7.F	FRA
XCHD.F	FRA
ZWE.TO	TOR
DXUS	PCX
XAUS.MI	MIL
M9SJ.MU	MUN
2823.HK	HKG
DBXZ.SG	STU
18313605.SW	EBS
94PM.L	LSE
IQQY.SG	STU
77TY.L	LSE
PRME	PCX
NGAS.MI	MIL
^INSYB3P	NIM
RPX.A	ASE
93JX.L	LSE
LYY4.MU	MUN
IS15.SW	EBS
CU2USD.SW	EBS
GVAL.A	ASE
DEMV.SW	EBS
JJJJ-TEST.A	ASE
PDN	PCX
ILTB	PCX
X1ES.DE	GER
EMBB	PCX
10827606.DU	DUS
PGX	PCX
XBAN.SG	STU
XHSD.L	LSE
ISVM.BE	BER
CM9.PA	PAR
J409.BE	BER
VRD	PCX
JPJP.L	LSE
THRK.A	ASE
CD47.SG	STU
23122013.DU	DUS
XHY1.SG	STU
MINILONG-USD-H5.ST	STO
1714271.SW	EBS
122291.L	LSE
XBAG.DE	GER
CD47.DU	DUS
IH2O.AS	AMS
2617084.SW	EBS
DHSD.L	ISE
CCOC.SW	EBS
SEB_1103B.ST	STO
GSGO	PCX
PNTR-281.TA	TLV
CAPU.PA	PAR
SELCRR.MI	MIL
DX2E.DE	GER
